,molecule_chembl_id,canonical_smiles,mo_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50,standard_value,Max Phase,approve_class
9751,CHEMBL2441809,Cc1nc2cc(-c3nnc(SCC#N)o3)ccc2[nH]1,inactive,271.305,2.537,1,6,4,100000,0,non-approve
9752,CHEMBL2441808,Cc1nc2cc(-c3nnc(SS(C)(=O)=O)o3)ccc2[nH]1,inactive,310.36,1.97302,1,7,4,100000,0,non-approve
9753,CHEMBL501952,Cc1nc2cc(C(=O)NN)c([N+](=O)[O-])cc2[nH]1,inactive,235.203,0.38302,3,5,4,100000,0,non-approve
9754,CHEMBL444663,Cc1nc2cc(C(=O)NN)ccc2[nH]1,inactive,190.206,0.47482,3,3,4,100000,0,non-approve
9755,CHEMBL2441807,Cc1nc2cc(C(=O)O)c([N+](=O)[O-])cc2[nH]1,inactive,221.172,1.47772,2,4,4,100000,0,non-approve
9756,CHEMBL482644,CCOC(=O)c1cc2nc(C)[nH]c2cc1[N+](=O)[O-],inactive,249.226,1.95622,1,5,4,100000,0,non-approve
9757,CHEMBL482642,Cc1nc2cc(C(=O)O)ccc2[nH]1,inactive,176.175,1.56952,2,2,4,100000,0,non-approve
9758,CHEMBL45068,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,active,274.272,2.3245,4,5,6.522878745,300,4,approve
9759,CHEMBL3099432,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC=C2CO,active,284.399,3.7769,2,2,6.838631998,145,0,non-approve
9760,CHEMBL3099431,CC1C[C@H](C)C2(CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@@]32C)O1,active,340.507,5.432,1,2,6.315154638,484,0,non-approve
9761,CHEMBL3099429,CCCOC(=O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,active,342.479,4.8177,1,3,7.036212173,92,0,non-approve
9762,CHEMBL3109601,Cc1ccc2c(C(Nc3ccc(Cl)cc3)c3ccccc3Cl)c(C)[nH]c2c1,inactive,395.333,7.29304,2,1,4.581698709,26200,0,non-approve
9763,CHEMBL3109156,CCOC(=O)COc1ccc(-c2ccc(OCCN(C)C)cc2)cc1CC1CCCCC1,inactive,439.596,5.3587,0,5,4.896196279,12700,0,non-approve
9764,CHEMBL3109240,CCOC(=O)COc1ccc(-c2ccc(OCCN(C)C)cc2)cc1Cc1ccc2ccccc2c1,intermediate,483.608,5.9799,0,5,5.494850022,3200,0,non-approve
9765,CHEMBL3109154,CCOC(=O)COc1ccc(-c2ccc(OCCN(C)C)c(Cc3ccc(-c4ccccc4)cc3)c2)cc1,intermediate,509.646,6.4937,0,5,5.508638306,3100,0,non-approve
9766,CHEMBL3234858,COc1cc(OC)cc(-c2nnc([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccccc4)C3=O)o2)c1,intermediate,499.523,4.9318,0,8,5.301029996,5000,0,non-approve
9767,CHEMBL3234863,C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(c2nnc(C3(c4ccccc4)CC3)o2)C1=O,intermediate,479.536,5.3275,0,6,5.301029996,5000,0,non-approve
9768,CHEMBL3235685,CC[Si](CC)(c1ccc(O)cc1)c1ccc(O)cc1,active,272.42,2.7006,2,2,6.93930216,115,0,non-approve
9769,CHEMBL3235686,CCC[Si](CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,active,328.528,4.09764,2,2,7.581698709,26.2,0,non-approve
9770,CHEMBL3263752,COc1nc(C2=NN(c3ccc(C#N)c(C)c3)[C@@H](C3CCCC3)C2)ccc1C(=O)O,inactive,404.47,4.1417,1,6,5,10000,0,non-approve
9771,CHEMBL3261407,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,intermediate,466.582,4.86876,2,5,5.301029996,5000,0,non-approve
9772,CHEMBL3261425,Cc1nn(C2CCCC2)c(C)c1S(=O)(=O)N[C@@H](C)CNc1cccc2c1cnn2-c1ccc(F)nc1,intermediate,511.627,4.26694,2,8,5.301029996,5000,0,non-approve
9773,CHEMBL3288736,CN(C)CCOc1ccc(C23CC4CC(CC(c5ccc(O)cc5)(C4)C2)C3)cc1,intermediate,391.555,5.1222,1,3,5.974694135,1060,0,non-approve
9774,CHEMBL3290287,CCOc1ccc2c(c1)CCCC(c1ccccc1)=C2c1ccc(OCCN(C)C)cc1,active,427.588,6.3211,0,3,8.522878745,3,0,non-approve
9775,CHEMBL3290288,CNCCOc1ccc(C2=C(c3ccccc3)CCCc3cc(O)ccc32)cc1,active,385.507,5.2858,2,3,8.522878745,3,0,non-approve
9776,CHEMBL3326454,CO[C@@H]1C(c2ccc(C#N)c(Cl)c2C)=NN2CC[C@H](O)[C@@H]12,active,305.765,1.688,1,5,6,1000,0,non-approve
9777,CHEMBL3360844,O=C1[C@@H](c2ccc(O)cc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,intermediate,347.37,3.6751,3,4,5.853871964,1400,0,non-approve
9778,CHEMBL3360843,O=C1[C@@H](c2ccccc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,active,331.371,3.9695,2,3,6.638272164,230,0,non-approve
9779,CHEMBL3360845,O=C1[C@@H](Oc2ccccc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,active,347.37,3.6333,2,4,6.853871964,140,0,non-approve
9780,CHEMBL3360846,O=C1[C@@H](c2ccc3ccccc3c2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,active,381.431,5.1227,2,3,6.823908741,150,0,non-approve
9781,CHEMBL3360847,O=C1N(c2ccc(O)cc2)[C@@H](c2ccc(O)cc2)C1(c1ccccc1)c1ccccc1,active,407.469,5.172,2,3,7.397940009,40,0,non-approve
9782,CHEMBL3360848,COc1cc([C@@H]2C(=O)N(c3ccc(O)cc3)[C@H]2c2ccc(O)cc2)cc(OC)c1OC,intermediate,421.449,3.9953,2,6,5.832682665,1470,0,non-approve
9783,CHEMBL3360849,COc1cc([C@H]2[C@H](c3ccc(O)cc3)C(=O)N2c2ccc(O)cc2)cc(OC)c1OC,inactive,421.449,3.9953,2,6,4.744727495,18000,0,non-approve
9784,CHEMBL3360850,COc1ccc([C@H]2[C@H](C(O)c3ccc(O)cc3)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1,active,465.502,3.8643,2,7,8.096910013,8,0,non-approve
9785,CHEMBL3360841,O=C1C[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,inactive,255.273,2.5758,2,3,4.886056648,13000,0,non-approve
9786,CHEMBL3421871,CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(O)ccc12,intermediate,352.474,4.035,3,3,5.494850022,3200,0,non-approve
9787,CHEMBL3421892,Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3(c4cc(F)ccc4Cl)CCC3)C(F)(F)F)cc12,inactive,498.86,5.03282,2,5,4,100000,0,non-approve
9788,CHEMBL3427389,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,active,416.404,4.9933,2,4,8.045757491,9,0,non-approve
9789,CHEMBL3427388,O=C(O)/C=C/c1ccc(Cc2c(-c3cccc(OC(F)(F)F)c3)c(=O)oc3cc(O)ccc23)cc1,active,482.41,5.7528,2,5,8.229147988,5.9,0,non-approve
9790,CHEMBL3427387,COc1cccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)c1,active,428.44,4.8628,2,5,7.387216143,41,0,non-approve
9791,CHEMBL3427386,Cc1cccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)c1,active,412.441,5.16262,2,4,7.769551079,17,0,non-approve
9792,CHEMBL3427385,O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,active,398.414,4.8542,2,4,8.091514981,8.1,0,non-approve
9793,CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,active,370.448,5.8591,2,2,9.823908741,0.15,0,non-approve
9794,CHEMBL3427390,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(Cl)cc3)c(=O)oc3cc(O)ccc23)cc1,active,432.859,5.5076,2,4,8.431798276,3.7,0,non-approve
9795,CHEMBL3427391,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(C(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,active,466.411,5.873,2,4,8.337242168,4.6,0,non-approve
9796,CHEMBL3427392,COc1ccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)cc1,active,428.44,4.8628,2,5,8.420216403,3.8,0,non-approve
9797,CHEMBL3427393,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,active,482.41,5.7528,2,5,8.795880017,1.6,0,non-approve
9798,CHEMBL3427394,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3F)c(=O)oc3cc(O)ccc23)cc1,active,434.394,5.1324,2,4,8.522878745,3,0,non-approve
9799,CHEMBL3427395,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3Cl)c(=O)oc3cc(O)ccc23)cc1,active,450.849,5.6467,2,4,8.657577319,2.2,0,non-approve
9800,CHEMBL3427396,COc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,446.43,5.0019,2,5,7.958607315,11,0,non-approve
9801,CHEMBL3427397,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,430.431,5.30172,2,4,8.408935393,3.9,0,non-approve
9802,CHEMBL3427398,Cc1cc(Cl)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,446.886,5.81602,2,4,8.823908741,1.5,0,non-approve
9803,CHEMBL3427399,Cc1cc(OC(F)(F)F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,496.437,6.06122,2,5,9,1,0,non-approve
9804,CHEMBL3427400,Cc1cc(F)ccc1-c1c(-c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,416.404,5.37792,2,4,8.236572006,5.8,0,non-approve
9805,CHEMBL3427401,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,432.403,5.50322,2,5,9.397940009,0.4,0,non-approve
9806,CHEMBL3427402,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,498.409,6.26272,2,6,9.301029996,0.5,0,non-approve
9807,CHEMBL3427403,Cc1cc(F)ccc1-c1c(Nc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,431.419,5.45452,3,5,7.602059991,25,0,non-approve
9808,CHEMBL3427404,Cc1cc(F)ccc1-c1c(N(C)c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,active,445.446,5.47882,2,5,8.004364805,9.9,0,non-approve
9809,CHEMBL3427405,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2c(F)cc(O)cc2oc1=O,active,448.421,5.44082,2,4,8.886056648,1.3,0,non-approve
9810,CHEMBL3427406,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,active,450.393,5.64232,2,5,8.13076828,7.4,0,non-approve
9811,CHEMBL3427407,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,active,450.393,5.64232,2,5,8.494850022,3.2,0,non-approve
9812,CHEMBL3425530,Cc1cc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,active,496.437,6.06122,2,5,8,10,0,non-approve
9813,CHEMBL3427408,Cc1c(O)ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc12,active,496.437,6.06122,2,5,6.552841969,280,0,non-approve
9814,CHEMBL3427409,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3ccccc23)cc1,active,466.411,6.0472,1,4,6.443697499,360,0,non-approve
9815,CHEMBL3427410,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(CO)cc2oc1=O,active,444.458,5.08842,2,4,7,100,0,non-approve
9816,CHEMBL3427411,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,active,464.439,6.53372,1,3,6.408935393,390,0,non-approve
9817,CHEMBL3427412,COc1ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2c1,intermediate,496.437,6.0558,1,5,5.958607315,1100,0,non-approve
9818,CHEMBL3427413,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(F)ccc23)cc1,intermediate,484.401,6.1863,1,4,5.236572006,5800,0,non-approve
9819,CHEMBL3427414,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,active,416.404,5.79762,1,4,7.142667504,72,0,non-approve
9820,CHEMBL3427415,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,active,482.41,6.55712,1,5,7.823908741,15,0,non-approve
9821,CHEMBL3427500,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,active,532.417,7.49472,1,5,7.301029996,50,0,non-approve
9822,CHEMBL3427501,CCOc1ccc2c(Oc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3C)c(=O)oc2c1,active,526.463,6.95582,1,6,7.301029996,50,0,non-approve
9823,CHEMBL3427502,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(N)cc2oc1=O,intermediate,429.447,5.17832,2,4,5.860120914,1380,0,non-approve
9824,CHEMBL3578271,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(Cl)ccc3[nH]2)C1=O,intermediate,463.896,5.5334,1,4,5.48148606,3300,0,non-approve
9825,CHEMBL3578274,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(C(F)(F)F)ccc3[nH]2)C1=O,intermediate,497.448,5.8988,1,4,5.522878745,3000,0,non-approve
9826,CHEMBL3578276,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(NS(C)(=O)=O)ccc3[nH]2)C1=O,inactive,522.558,4.2515,2,6,4.769551079,17000,0,non-approve
9827,CHEMBL3576885,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cc[nH]n4)ccc3[nH]2)C1=O,intermediate,495.514,5.2701,2,5,5.200659451,6300,0,non-approve
9828,CHEMBL3578284,Cc1nocc1-c1ccc2[nH]c([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccc(F)cc4)C3=O)nc2c1,intermediate,510.525,5.84342,1,6,5.30980392,4900,0,non-approve
9829,CHEMBL3578285,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(N4CCOCC4)ccc3[nH]2)C1=O,intermediate,514.557,4.7166,1,6,5.214670165,6100,0,non-approve
9830,CHEMBL3578286,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cccnc4)ccc3[nH]2)C1=O,intermediate,506.537,5.942,1,5,5.102372909,7900,0,non-approve
9831,CHEMBL3578295,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(NS(C)(=O)=O)cccc3[nH]2)C1=O,inactive,522.558,4.2515,2,6,4.698970004,20000,0,non-approve
9832,CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,active,446.909,6.8223,2,2,8.214670165,6.1,2,non-approve
9833,CHEMBL3098273,CCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,active,443.631,7.31,2,3,6.821023053,151,0,non-approve
9834,CHEMBL3586190,CCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,active,471.685,8.0902,2,3,7.27572413,53,0,non-approve
9835,CHEMBL3586191,CCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,active,499.739,8.8704,2,3,8.443697499,3.6,0,non-approve
9836,CHEMBL3098274,CCCCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,active,527.793,9.6506,2,3,7.853871964,14,0,non-approve
9837,CHEMBL3586192,CCCCCCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,active,555.847,10.4308,2,3,7.958607315,11,0,non-approve
9838,CHEMBL3586193,CCCCCCCCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,active,583.901,11.211,2,3,8.318758763,4.8,0,non-approve
9839,CHEMBL3098275,CCCCCCCCCCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,inactive,611.955,11.9912,2,3,4,100000,0,non-approve
9840,CHEMBL3586194,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNCCCCCCCCCCO)cc1)c1ccccc1,active,515.738,7.8428,3,4,6.677780705,210,0,non-approve
9841,CHEMBL3586195,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNCCCCCCCCCCF)cc1)c1ccccc1,active,517.729,8.82,2,3,8.468521083,3.4,0,non-approve
9842,CHEMBL3589346,O=S(=O)(Oc1ccccc1)[C@H]1C[C@H]2O[C@@H]1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,active,436.485,3.9571,2,6,7.853871964,14,0,non-approve
9843,CHEMBL3589347,COC(=O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,inactive,621.708,5.4092,3,9,4.966576245,10800,0,non-approve
9844,CHEMBL3589349,O=C(O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,active,607.681,5.3208,4,8,7.301029996,50,0,non-approve
9845,CHEMBL3588865,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccccc4)C2O3)cc1,intermediate,591.682,5.6152,3,7,5.91721463,1210,0,non-approve
9846,CHEMBL3589352,Cc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,intermediate,605.709,5.92362,3,7,5.966576245,1080,0,non-approve
9847,CHEMBL3589354,COc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,inactive,621.708,5.6238,3,8,3.937042166,115600,0,non-approve
9848,CHEMBL3589356,Cc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,active,605.709,5.92362,3,7,6.337242168,460,0,non-approve
9849,CHEMBL3589361,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccccc4O)C2O3)cc1,active,607.681,5.3208,4,8,6.853871964,140,0,non-approve
9850,CHEMBL3589363,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc(Br)cc4)C2O3)cc1,intermediate,670.578,6.3777,3,7,5.769551079,1700,0,non-approve
9851,CHEMBL3589364,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc(C(F)(F)F)cc4)C2O3)cc1,active,659.679,6.634,3,7,6.102372909,790,0,non-approve
9852,CHEMBL3589365,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccccc4C(F)(F)F)C2O3)cc1,active,659.679,6.634,3,7,6.193820026,640,0,non-approve
9853,CHEMBL3589367,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4cccc5ccccc45)C2O3)cc1,active,641.742,6.7684,3,7,6.886056648,130,0,non-approve
9854,CHEMBL3589368,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1,active,641.742,6.7684,3,7,6.036212173,920,0,non-approve
9855,CHEMBL3589701,O=C(CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1)NO,active,656.757,6.1892,4,8,6.795880017,160,0,non-approve
9856,CHEMBL3597514,N=C(N)NCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,active,1273.53,-9.01621,31,17,6,1000,0,non-approve
9857,CHEMBL3597513,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,active,2420.929,-13.96374,48,32,6,1000,0,non-approve
9858,CHEMBL3597510,CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O,active,2392.962,-13.97597,48,32,6,1000,0,non-approve
9859,CHEMBL3597509,CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O,active,2392.962,-13.97597,48,32,7.026872146,94,0,non-approve
9860,CHEMBL3597508,CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)CCCCN)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O,active,2350.921,-13.50034,46,32,6.125518182,749,0,non-approve
9861,CHEMBL3597507,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O,active,1156.45,-2.54883,17,15,6,1000,0,non-approve
9862,CHEMBL3597506,CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)CCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O,active,1092.403,-2.38206,17,13,6,1000,0,non-approve
9863,CHEMBL3597505,CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C/C=C\C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O,active,1090.387,-2.60606,17,13,6.958607315,110,0,non-approve
9864,CHEMBL3597504,CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C/C=C/C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O,active,1090.387,-2.60606,17,13,6.408935393,390,0,non-approve
9865,CHEMBL3597503,C=CCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](CC=C)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O,active,1118.441,-1.80386,17,13,6,1000,0,non-approve
